true,pred,prob,path
1,1,"[0.009584261104464531, 0.9902749061584473, 0.00014082537381909788]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/2256.hdf5
2,0,"[0.8152141571044922, 0.0260214451700449, 0.15876445174217224]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/991.hdf5
2,0,"[0.6944790482521057, 0.07487770915031433, 0.23064327239990234]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/984.hdf5
0,0,"[0.8312313556671143, 0.021642034873366356, 0.14712664484977722]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3605.hdf5
2,0,"[0.7807517647743225, 0.03713351860642433, 0.1821146458387375]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/954.hdf5
1,1,"[0.008484063670039177, 0.9914118051528931, 0.000104128586826846]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/1713.hdf5
0,0,"[0.7647474408149719, 0.042821984738111496, 0.1924305558204651]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3042.hdf5
2,0,"[0.5597494840621948, 0.15832795202732086, 0.2819225788116455]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/973.hdf5
1,2,"[0.0037873436231166124, 0.21060872077941895, 0.785603940486908]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/2621.hdf5
0,0,"[0.9128530025482178, 0.005654446315020323, 0.081492580473423]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/4334.hdf5
2,2,"[0.0037865822669118643, 0.21060381829738617, 0.7856096625328064]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/253.hdf5
1,1,"[0.0006568245589733124, 0.999342143535614, 1.024510083880159e-06]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/1989.hdf5
0,0,"[0.5607519149780273, 0.15776848793029785, 0.2814795672893524]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/2968.hdf5
0,0,"[0.8809303045272827, 0.010655222460627556, 0.10841447114944458]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3299.hdf5
0,0,"[0.5808522701263428, 0.14419806003570557, 0.27494966983795166]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/5674.hdf5
0,0,"[0.49947768449783325, 0.2672736346721649, 0.23324865102767944]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/5749.hdf5
2,2,"[0.003787239547818899, 0.21060793101787567, 0.7856048345565796]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/346.hdf5
1,1,"[0.03289592266082764, 0.9662795662879944, 0.0008245395147241652]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/1234.hdf5
2,2,"[0.003785540582612157, 0.21059729158878326, 0.7856171727180481]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/702.hdf5
2,2,"[0.003785332664847374, 0.2105959802865982, 0.7856186628341675]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/161.hdf5
0,0,"[0.6841662526130676, 0.0808434709906578, 0.23499026894569397]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3304.hdf5
0,0,"[0.7742812037467957, 0.0391802154481411, 0.18653854727745056]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/5599.hdf5
1,1,"[0.05277328938245773, 0.9456644058227539, 0.001562264864332974]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/1281.hdf5
1,1,"[0.038330040872097015, 0.9607287645339966, 0.0009411959908902645]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/1910.hdf5
1,1,"[0.00488620949909091, 0.9950652718544006, 4.848667231271975e-05]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/2179.hdf5
0,0,"[0.713964581489563, 0.06416120380163193, 0.22187429666519165]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/4186.hdf5
1,1,"[0.01452953927218914, 0.9851629137992859, 0.00030758915818296373]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/2054.hdf5
2,0,"[0.5018395781517029, 0.20682643353939056, 0.29133397340774536]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/1070.hdf5
0,0,"[0.624865710735321, 0.1173829510807991, 0.25775131583213806]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3135.hdf5
0,0,"[0.7576392889022827, 0.045267313718795776, 0.1970934420824051]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3594.hdf5
0,0,"[0.5755621194839478, 0.147544264793396, 0.27689358592033386]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/5547.hdf5
0,0,"[0.676767885684967, 0.08489952981472015, 0.23833264410495758]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3355.hdf5
2,0,"[0.751351535320282, 0.047523461282253265, 0.20112498104572296]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/992.hdf5
2,2,"[0.0037861024029552937, 0.2106008231639862, 0.7856131196022034]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/391.hdf5
0,0,"[0.7931785583496094, 0.03307121992111206, 0.17375025153160095]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/4319.hdf5
0,0,"[0.7956767082214355, 0.032047078013420105, 0.17227616906166077]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3916.hdf5
0,0,"[0.583270788192749, 0.16386793553829193, 0.25286129117012024]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3038.hdf5
2,2,"[0.003786741988733411, 0.2106049656867981, 0.7856083512306213]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/592.hdf5
2,2,"[0.0037872835528105497, 0.21060849726200104, 0.7856042385101318]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/271.hdf5
1,0,"[0.3953523635864258, 0.29799678921699524, 0.306650847196579]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/2495.hdf5
1,1,"[0.0020879784133285284, 0.9979054927825928, 6.579351520485943e-06]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/1778.hdf5
1,1,"[0.010842515155673027, 0.9890702962875366, 8.719295146875083e-05]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/2045.hdf5
1,1,"[0.0011289233807474375, 0.9988682270050049, 2.907973794208374e-06]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/1842.hdf5
2,0,"[0.586639404296875, 0.1400594413280487, 0.2733011245727539]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/1006.hdf5
1,1,"[0.0034285462461411953, 0.9965519905090332, 1.9404866179684177e-05]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/1176.hdf5
0,0,"[0.6940335035324097, 0.07569116353988647, 0.23027533292770386]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3656.hdf5
0,0,"[0.6597808599472046, 0.09756024926900864, 0.2426588535308838]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3028.hdf5
1,1,"[0.004186972510069609, 0.9957872033119202, 2.581425906100776e-05]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/2260.hdf5
0,0,"[0.8940363526344299, 0.008454584516584873, 0.09750904887914658]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/5764.hdf5
1,1,"[0.029950838536024094, 0.9691143035888672, 0.0009348798193968832]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/1323.hdf5
0,1,"[0.2948068678379059, 0.5793829560279846, 0.1258101463317871]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3184.hdf5
2,2,"[0.0037890933454036713, 0.21061991155147552, 0.7855910658836365]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/170.hdf5
1,1,"[0.21216368675231934, 0.7503993511199951, 0.037436895072460175]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/1185.hdf5
2,2,"[0.0037894730921834707, 0.21062208712100983, 0.7855885028839111]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/159.hdf5
0,0,"[0.757174551486969, 0.04546331986784935, 0.19736212491989136]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3070.hdf5
2,2,"[0.0037866379134356976, 0.21060419082641602, 0.785609245300293]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/700.hdf5
1,1,"[0.0020208642818033695, 0.9979730248451233, 6.163493708299939e-06]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/1747.hdf5
0,0,"[0.7831542491912842, 0.0360870324075222, 0.1807587891817093]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3557.hdf5
0,0,"[0.7958198189735413, 0.031918033957481384, 0.17226208746433258]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3534.hdf5
1,1,"[0.24382779002189636, 0.5441008806228638, 0.21207134425640106]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/2675.hdf5
1,1,"[0.016545403748750687, 0.983095109462738, 0.0003594558220356703]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/2163.hdf5
1,1,"[0.042768608778715134, 0.954908549785614, 0.002322876127436757]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/1877.hdf5
1,1,"[0.013266462832689285, 0.9864959120750427, 0.00023756110749673098]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/1190.hdf5
0,0,"[0.6917435526847839, 0.07641195505857468, 0.23184452950954437]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3879.hdf5
2,0,"[0.5917974710464478, 0.13708217442035675, 0.2711203098297119]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/985.hdf5
1,2,"[0.0037875943817198277, 0.21061034500598907, 0.7856020331382751]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/2358.hdf5
1,1,"[0.0023619832936674356, 0.9976285099983215, 9.555850738252047e-06]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/1761.hdf5
2,0,"[0.7452408671379089, 0.05050100386142731, 0.20425814390182495]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/785.hdf5
1,1,"[0.003570531029254198, 0.9964085221290588, 2.093447074003052e-05]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/2262.hdf5
0,0,"[0.7633249163627625, 0.0435279943048954, 0.19314701855182648]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3831.hdf5
0,0,"[0.8329843282699585, 0.021186841651797295, 0.14582882821559906]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3082.hdf5
1,1,"[0.01815912313759327, 0.9814194440841675, 0.00042141377343796194]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/1603.hdf5
1,1,"[0.0008779767085798085, 0.9991201758384705, 1.8335579170525307e-06]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/1931.hdf5
0,0,"[0.37970244884490967, 0.30685725808143616, 0.3134402632713318]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3055.hdf5
0,0,"[0.7326198816299438, 0.05554381012916565, 0.2118363380432129]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/5656.hdf5
0,0,"[0.7068313360214233, 0.06816069781780243, 0.22500795125961304]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/4214.hdf5
0,0,"[0.8313329815864563, 0.02156488411128521, 0.14710210263729095]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/5562.hdf5
2,0,"[0.9191182851791382, 0.0048115127719938755, 0.076070137321949]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/1127.hdf5
2,0,"[0.6632304787635803, 0.09780026227235794, 0.23896922171115875]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/5382.hdf5
2,0,"[0.545213520526886, 0.16897234320640564, 0.28581416606903076]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/1026.hdf5
2,2,"[0.0037875778507441282, 0.2106100618839264, 0.7856023907661438]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/550.hdf5
0,0,"[0.6491052508354187, 0.10298421233892441, 0.2479104846715927]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/4089.hdf5
1,1,"[0.004732813220471144, 0.9952322840690613, 3.48864596162457e-05]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/1705.hdf5
0,0,"[0.7028605341911316, 0.07034499943256378, 0.2267945408821106]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/4135.hdf5
1,1,"[0.010063338093459606, 0.9897975921630859, 0.00013908366963732988]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/1626.hdf5
0,0,"[0.7803841233253479, 0.03725401684641838, 0.18236187100410461]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3203.hdf5
0,0,"[0.6730968952178955, 0.08800166845321655, 0.23890142142772675]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3727.hdf5
0,0,"[0.8803308010101318, 0.010744878090918064, 0.10892431437969208]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3172.hdf5
0,0,"[0.8372208476066589, 0.020049933344125748, 0.14272919297218323]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/5595.hdf5
0,0,"[0.8463369011878967, 0.01791452057659626, 0.1357485055923462]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/4259.hdf5
0,0,"[0.8160052299499512, 0.025889882817864418, 0.15810492634773254]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/4069.hdf5
2,0,"[0.5781142115592957, 0.1459377557039261, 0.27594807744026184]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/5358.hdf5
1,1,"[0.007234510499984026, 0.9927172660827637, 4.817472290596925e-05]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/1535.hdf5
0,0,"[0.8227124214172363, 0.024119557812809944, 0.1531679779291153]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3548.hdf5
2,0,"[0.6220767498016357, 0.11802595108747482, 0.25989729166030884]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/788.hdf5
0,0,"[0.6256829500198364, 0.11648855358362198, 0.2578284442424774]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3452.hdf5
0,0,"[0.6137223243713379, 0.12328235059976578, 0.26299524307250977]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3214.hdf5
2,2,"[0.0037872581742703915, 0.21060815453529358, 0.7856045961380005]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/577.hdf5
0,0,"[0.5804702043533325, 0.18563994765281677, 0.2338898628950119]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/4114.hdf5
2,0,"[0.6052573323249817, 0.13018494844436646, 0.26455768942832947]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/1106.hdf5
2,0,"[0.4853392243385315, 0.21160343289375305, 0.30305734276771545]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/5397.hdf5
0,0,"[0.7575368881225586, 0.04506542533636093, 0.19739772379398346]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3508.hdf5
1,1,"[0.0036205314099788666, 0.996359646320343, 1.986934876185842e-05]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/1179.hdf5
1,1,"[0.00338645838201046, 0.9965949654579163, 1.8560613170848228e-05]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/1211.hdf5
1,1,"[0.002457802649587393, 0.9975312948226929, 1.0858941095648333e-05]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/2074.hdf5
2,2,"[0.0037860479205846786, 0.21060046553611755, 0.785613477230072]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/776.hdf5
1,1,"[0.003987370058894157, 0.9959859251976013, 2.6729194360086694e-05]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/2033.hdf5
2,2,"[0.0037866770289838314, 0.2106042206287384, 0.7856090664863586]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/254.hdf5
2,2,"[0.0037873073015362024, 0.21060842275619507, 0.7856042385101318]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/405.hdf5
1,1,"[0.21883070468902588, 0.7243380546569824, 0.05683127045631409]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/2706.hdf5
0,0,"[0.746898889541626, 0.04897623136639595, 0.20412494242191315]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/4245.hdf5
0,0,"[0.7156745195388794, 0.06309853494167328, 0.2212269902229309]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3773.hdf5
0,0,"[0.6961858868598938, 0.07368893176317215, 0.23012524843215942]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3621.hdf5
0,0,"[0.6225957274436951, 0.118898406624794, 0.2585059404373169]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3655.hdf5
0,0,"[0.7005180716514587, 0.07130828499794006, 0.2281736582517624]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3637.hdf5
1,1,"[0.2757149636745453, 0.574151337146759, 0.15013369917869568]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/5496.hdf5
2,0,"[0.46283987164497375, 0.23143671452999115, 0.3057233691215515]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/1136.hdf5
1,1,"[0.018516601994633675, 0.9811751246452332, 0.000308291579131037]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/1612.hdf5
0,0,"[0.7395584583282471, 0.052335258573293686, 0.2081063687801361]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3893.hdf5
2,0,"[0.5932380557060242, 0.13587164878845215, 0.2708902955055237]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/1017.hdf5
1,1,"[0.09603747725486755, 0.8965081572532654, 0.0074543398804962635]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/2118.hdf5
2,2,"[0.0037870558444410563, 0.2106068879365921, 0.7856059670448303]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/619.hdf5
1,1,"[0.27448758482933044, 0.6374016404151917, 0.08811076730489731]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/2701.hdf5
0,0,"[0.6614263653755188, 0.09459235519170761, 0.2439812868833542]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3436.hdf5
0,0,"[0.7016129493713379, 0.07144614309072495, 0.22694088518619537]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/4148.hdf5
1,1,"[0.008778456598520279, 0.99115389585495, 6.76369818393141e-05]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/1294.hdf5
2,0,"[0.7393853068351746, 0.05247939005494118, 0.20813527703285217]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/5432.hdf5
0,0,"[0.8850454092025757, 0.0099295973777771, 0.1050250306725502]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3841.hdf5
1,2,"[0.0037897625006735325, 0.21062423288822174, 0.7855859994888306]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/2436.hdf5
1,1,"[0.20146547257900238, 0.7482411861419678, 0.05029334872961044]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/2679.hdf5
