true,pred,prob,path
2,2,"[0.022177841514348984, 1.917636109283194e-05, 0.9778028726577759]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/995.hdf5
0,0,"[0.8442900776863098, 0.008282407186925411, 0.1474275290966034]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3966.hdf5
2,2,"[0.043342363089323044, 0.31457069516181946, 0.6420869827270508]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/499.hdf5
1,1,"[0.0055049411021173, 0.9937028288841248, 0.0007922137156128883]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/1905.hdf5
1,1,"[0.3196254074573517, 0.6535865664482117, 0.026788007467985153]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/2625.hdf5
0,0,"[0.9623969793319702, 0.037575941532850266, 2.7067164410254918e-05]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3925.hdf5
0,0,"[0.9986521601676941, 0.001180562423542142, 0.00016731323557905853]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3385.hdf5
0,2,"[0.044352106750011444, 0.00020913704065605998, 0.9554387331008911]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3041.hdf5
1,1,"[0.043830834329128265, 0.9543361663818359, 0.0018329796148464084]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/5504.hdf5
1,1,"[0.004739419557154179, 0.916822612285614, 0.07843796163797379]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/2635.hdf5
0,0,"[0.5938760042190552, 0.004814381245523691, 0.401309609413147]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3176.hdf5
1,1,"[0.2177489548921585, 0.7822391986846924, 1.1878448276547715e-05]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/1421.hdf5
2,2,"[0.008153276517987251, 5.3240597480908036e-05, 0.9917934536933899]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/999.hdf5
1,1,"[0.36872565746307373, 0.6310176253318787, 0.00025671630282886326]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/2316.hdf5
0,0,"[0.9877869486808777, 0.011754335835576057, 0.00045869575114920735]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/4018.hdf5
1,1,"[0.10781822353601456, 0.8921743631362915, 7.4084873631363735e-06]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/2279.hdf5
0,2,"[0.17270228266716003, 0.0008524025324732065, 0.8264452815055847]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/2994.hdf5
0,0,"[0.5553562045097351, 0.009533912874758244, 0.43510985374450684]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/4116.hdf5
0,0,"[0.9488604068756104, 0.05111593008041382, 2.3651773517485708e-05]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/4303.hdf5
0,0,"[0.9961552023887634, 0.003456875216215849, 0.00038801011396571994]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/4042.hdf5
0,0,"[0.9587669968605042, 0.04107152298092842, 0.00016153727483469993]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3447.hdf5
2,2,"[0.07054369151592255, 0.00017652178939897567, 0.9292798042297363]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/1113.hdf5
1,1,"[0.19211314618587494, 0.8068042993545532, 0.0010826087091118097]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/1404.hdf5
0,0,"[0.9906548857688904, 0.009332693181931973, 1.2363625501166098e-05]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3463.hdf5
0,0,"[0.9622067809104919, 0.03778994828462601, 3.3484848245279863e-06]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/4284.hdf5
1,1,"[0.01161884143948555, 0.988124430179596, 0.000256759871263057]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/2034.hdf5
1,1,"[0.22939135134220123, 0.770260751247406, 0.0003479449078440666]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/5467.hdf5
0,0,"[0.675368070602417, 0.005260488484054804, 0.3193715214729309]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3713.hdf5
0,0,"[0.9703936576843262, 0.006350149866193533, 0.023256143555045128]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/4036.hdf5
1,1,"[0.165973961353302, 0.8333279490470886, 0.0006981075857765973]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/1434.hdf5
1,0,"[0.6406651139259338, 0.35933080315589905, 4.0443919715471566e-06]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/2256.hdf5
2,2,"[0.2947237491607666, 0.21199028193950653, 0.4932859539985657]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/991.hdf5
2,2,"[0.06008145585656166, 0.0022992517333477736, 0.9376193284988403]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/984.hdf5
0,0,"[0.9927282333374023, 0.001860304968431592, 0.005411388352513313]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3605.hdf5
2,2,"[0.4688642919063568, 0.009096953086555004, 0.5220387578010559]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/954.hdf5
1,1,"[0.0043375929817557335, 0.9954288005828857, 0.0002336378238396719]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/1713.hdf5
0,0,"[0.8931692242622375, 0.029161104932427406, 0.07766960561275482]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3042.hdf5
2,2,"[0.14408907294273376, 0.0013586538843810558, 0.8545522689819336]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/973.hdf5
1,2,"[0.0020308729726821184, 0.04105063155293465, 0.9569185376167297]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/2621.hdf5
0,0,"[0.9949163198471069, 0.005079574882984161, 4.095988060726086e-06]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/4334.hdf5
2,2,"[0.0038309283554553986, 0.039819106459617615, 0.9563499093055725]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/253.hdf5
1,1,"[0.009586921893060207, 0.9898803234100342, 0.0005327736726030707]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/1989.hdf5
0,2,"[0.15300308167934418, 0.0035366269294172525, 0.8434603810310364]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/2968.hdf5
0,0,"[0.9908060431480408, 0.00919156614691019, 2.3468248855351703e-06]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3299.hdf5
0,0,"[0.9926823973655701, 0.004798082634806633, 0.0025194697082042694]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/5674.hdf5
0,0,"[0.912173867225647, 0.087802954018116, 2.312966353201773e-05]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/5749.hdf5
2,1,"[0.055669061839580536, 0.4889426529407501, 0.4553883373737335]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/346.hdf5
1,1,"[0.44174709916114807, 0.5578185319900513, 0.0004343397740740329]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/1234.hdf5
2,2,"[0.0012371526099741459, 0.008382037281990051, 0.9903807044029236]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/702.hdf5
2,2,"[0.0001830775145208463, 0.018300170078873634, 0.9815167188644409]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/161.hdf5
0,0,"[0.8380976319313049, 0.011431661434471607, 0.15047064423561096]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3304.hdf5
0,0,"[0.9455429911613464, 0.0018118532607331872, 0.05264521390199661]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/5599.hdf5
1,1,"[0.0981108620762825, 0.9018709063529968, 1.8246795661980286e-05]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/1281.hdf5
1,1,"[0.039439551532268524, 0.959053635597229, 0.0015067978529259562]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/1910.hdf5
1,1,"[0.009672845713794231, 0.9574852585792542, 0.032841846346855164]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/2179.hdf5
0,0,"[0.5479881167411804, 0.0508066788315773, 0.40120527148246765]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/4186.hdf5
1,0,"[0.7087242603302002, 0.29124289751052856, 3.278881195001304e-05]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/2054.hdf5
2,2,"[0.36587247252464294, 0.004095582757145166, 0.630031943321228]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/1070.hdf5
0,0,"[0.9687826037406921, 0.021555578336119652, 0.00966179184615612]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3135.hdf5
0,0,"[0.8729420304298401, 0.012728404253721237, 0.11432953178882599]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3594.hdf5
0,0,"[0.9738214612007141, 0.018827049061655998, 0.0073515321128070354]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/5547.hdf5
0,0,"[0.9849084615707397, 0.008996877819299698, 0.00609468761831522]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3355.hdf5
2,2,"[0.18716828525066376, 0.09737727791070938, 0.7154543399810791]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/992.hdf5
2,2,"[0.0015237064799293876, 0.0255447868257761, 0.9729315638542175]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/391.hdf5
0,0,"[0.986842930316925, 0.010803231038153172, 0.0023538561072200537]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/4319.hdf5
0,0,"[0.9921954870223999, 0.0006384391454048455, 0.007166095543652773]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3916.hdf5
0,0,"[0.9387257099151611, 0.06124994531273842, 2.4235576347564347e-05]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3038.hdf5
2,2,"[0.0004584936541505158, 0.014172142371535301, 0.9853693842887878]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/592.hdf5
2,2,"[0.0009435904212296009, 0.041690435260534286, 0.9573659300804138]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/271.hdf5
1,1,"[0.2283494770526886, 0.771410346031189, 0.00024014731752686203]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/2495.hdf5
1,1,"[0.03975675255060196, 0.9599100947380066, 0.0003331266634631902]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/1778.hdf5
1,1,"[0.016650862991809845, 0.9833374619483948, 1.1656918104563374e-05]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/2045.hdf5
1,1,"[0.008776849135756493, 0.9867733716964722, 0.004449715372174978]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/1842.hdf5
2,2,"[0.03153003007173538, 0.00021813811326865107, 0.9682517647743225]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/1006.hdf5
1,1,"[0.009749680757522583, 0.9899874329566956, 0.00026290217647328973]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/1176.hdf5
0,0,"[0.9427963495254517, 0.007002406287938356, 0.05020126700401306]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3656.hdf5
0,2,"[0.21573221683502197, 0.06818565726280212, 0.7160821557044983]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3028.hdf5
1,1,"[0.1818518042564392, 0.812065064907074, 0.006083118729293346]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/2260.hdf5
0,0,"[0.9916654229164124, 0.008321836590766907, 1.2764766324835364e-05]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/5764.hdf5
1,1,"[0.018790893256664276, 0.964162290096283, 0.01704687625169754]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/1323.hdf5
0,0,"[0.6558035016059875, 0.31216326355934143, 0.0320332795381546]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3184.hdf5
2,2,"[0.0009496379643678665, 0.14157867431640625, 0.8574717044830322]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/170.hdf5
1,0,"[0.7664116621017456, 0.2335590273141861, 2.9311315302038565e-05]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/1185.hdf5
2,2,"[0.0016527206171303988, 0.34523436427116394, 0.6531128883361816]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/159.hdf5
0,0,"[0.9206759333610535, 0.011098938062787056, 0.06822513043880463]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3070.hdf5
2,2,"[0.0009784245630726218, 0.009407581761479378, 0.989613950252533]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/700.hdf5
1,1,"[0.17483055591583252, 0.7824170589447021, 0.042752306908369064]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/1747.hdf5
0,0,"[0.9842612743377686, 0.003796369768679142, 0.011942380107939243]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3557.hdf5
0,0,"[0.9901039004325867, 0.00989348255097866, 2.64844493358396e-06]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3534.hdf5
1,1,"[0.02247742936015129, 0.97746741771698, 5.5127395171439275e-05]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/2675.hdf5
1,1,"[0.004238687921315432, 0.9945924878120422, 0.0011687753722071648]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/2163.hdf5
1,1,"[0.02998318150639534, 0.7909799218177795, 0.1790369302034378]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/1877.hdf5
1,1,"[0.07018449157476425, 0.9243609309196472, 0.005454561207443476]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/1190.hdf5
0,0,"[0.9212186932563782, 0.05837659537792206, 0.02040470391511917]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3879.hdf5
2,2,"[0.013419415801763535, 8.225366764236242e-05, 0.9864983558654785]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/985.hdf5
1,1,"[0.006366664078086615, 0.9885430335998535, 0.005090286489576101]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/2358.hdf5
1,1,"[0.06825213134288788, 0.9317038059234619, 4.41254633187782e-05]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/1761.hdf5
2,0,"[0.8887609839439392, 0.01313750259578228, 0.09810144454240799]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/785.hdf5
1,1,"[0.33937162160873413, 0.6580368876457214, 0.0025914767757058144]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/2262.hdf5
0,0,"[0.9944022297859192, 0.005584163591265678, 1.3577322533819824e-05]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3831.hdf5
0,0,"[0.9567933082580566, 0.02551707625389099, 0.017689615488052368]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3082.hdf5
1,1,"[0.09782936424016953, 0.7511429190635681, 0.15102770924568176]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/1603.hdf5
1,1,"[0.009153619408607483, 0.9904263615608215, 0.0004200246767140925]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/1931.hdf5
0,0,"[0.687981128692627, 0.3091149628162384, 0.0029039473738521338]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3055.hdf5
0,0,"[0.9939481019973755, 0.004380772355943918, 0.001671190490014851]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/5656.hdf5
0,0,"[0.9782024025917053, 0.0029884641990065575, 0.018809126690030098]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/4214.hdf5
0,0,"[0.98582524061203, 0.004039541818201542, 0.010135272517800331]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/5562.hdf5
2,2,"[0.2831541895866394, 0.003965887241065502, 0.71288001537323]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/1127.hdf5
2,2,"[0.36233723163604736, 0.1118113324046135, 0.5258514285087585]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/5382.hdf5
2,2,"[0.0055231973528862, 1.5322197214118205e-05, 0.9944615364074707]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/1026.hdf5
2,1,"[0.03452317416667938, 0.7115484476089478, 0.25392842292785645]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/550.hdf5
0,0,"[0.977794885635376, 0.011785406619310379, 0.010419744998216629]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/4089.hdf5
1,1,"[0.016038095578551292, 0.9731280207633972, 0.010833821259438992]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/1705.hdf5
0,0,"[0.8835027813911438, 0.012651718221604824, 0.10384559631347656]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/4135.hdf5
1,1,"[0.0036263407673686743, 0.9950697422027588, 0.0013039832701906562]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/1626.hdf5
0,0,"[0.7890806794166565, 0.004468236118555069, 0.20645108819007874]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3203.hdf5
0,0,"[0.6194111108779907, 0.005701467860490084, 0.3748874068260193]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3727.hdf5
0,0,"[0.9905699491500854, 0.004060699138790369, 0.005369288381189108]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3172.hdf5
0,0,"[0.9935306906700134, 0.006173338741064072, 0.00029592541977763176]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/5595.hdf5
0,0,"[0.558518648147583, 0.4414794147014618, 1.987382802326465e-06]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/4259.hdf5
0,0,"[0.9042145609855652, 0.035686686635017395, 0.06009871885180473]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/4069.hdf5
2,2,"[0.057933464646339417, 0.001516877324320376, 0.9405496120452881]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/5358.hdf5
1,1,"[0.2139677107334137, 0.7859278321266174, 0.00010443932842463255]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/1535.hdf5
0,0,"[0.9925574064254761, 0.007356190122663975, 8.6432890384458e-05]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3548.hdf5
2,2,"[0.05382770299911499, 0.0002942151331808418, 0.9458780884742737]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/788.hdf5
0,0,"[0.9380344152450562, 0.06139972433447838, 0.0005658837617374957]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3452.hdf5
0,0,"[0.9325737357139587, 0.012072768993675709, 0.05535343661904335]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3214.hdf5
2,2,"[0.0026740478351712227, 0.06811943650245667, 0.9292064309120178]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/577.hdf5
0,0,"[0.9235567450523376, 0.026684900745749474, 0.04975837841629982]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/4114.hdf5
2,2,"[0.010916166007518768, 0.00013741424481850117, 0.9889463782310486]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/1106.hdf5
2,2,"[0.014948357827961445, 0.00029069819720461965, 0.9847609996795654]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/5397.hdf5
0,0,"[0.9498299956321716, 0.012038621120154858, 0.03813136741518974]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3508.hdf5
1,1,"[0.08429581671953201, 0.9155474901199341, 0.00015661965881008655]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/1179.hdf5
1,1,"[0.11521312594413757, 0.8846747279167175, 0.00011218136933166534]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/1211.hdf5
1,1,"[0.11333633214235306, 0.8866599202156067, 3.680163445096696e-06]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/2074.hdf5
2,2,"[0.0001319331058766693, 0.0011542761931195855, 0.9987138509750366]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/776.hdf5
1,1,"[0.025011980906128883, 0.9682480692863464, 0.006739917676895857]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/2033.hdf5
2,2,"[0.0325268991291523, 0.470900297164917, 0.4965728521347046]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/254.hdf5
2,2,"[0.003109135664999485, 0.03055357001721859, 0.9663373231887817]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/405.hdf5
1,1,"[0.0834425762295723, 0.9130335450172424, 0.0035239234566688538]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/2706.hdf5
0,0,"[0.9893357157707214, 0.010297425091266632, 0.0003668833523988724]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/4245.hdf5
0,0,"[0.9796922206878662, 0.007263036910444498, 0.013044710271060467]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3773.hdf5
0,0,"[0.9446611404418945, 0.03577283397316933, 0.019566010683774948]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3621.hdf5
0,0,"[0.8891782164573669, 0.0067032333463430405, 0.10411857068538666]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3655.hdf5
0,0,"[0.8172227740287781, 0.014825275167822838, 0.16795197129249573]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3637.hdf5
1,1,"[0.04603778198361397, 0.9486621618270874, 0.005300057586282492]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/5496.hdf5
2,2,"[0.015025915578007698, 0.00010521314106881618, 0.9848688840866089]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/1136.hdf5
1,1,"[0.4078650176525116, 0.5921076536178589, 2.7387170121073723e-05]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/1612.hdf5
0,0,"[0.7631403803825378, 0.012196477502584457, 0.2246631532907486]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3893.hdf5
2,2,"[0.029386768117547035, 3.2108968298416585e-05, 0.9705810546875]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/1017.hdf5
1,1,"[0.002803502604365349, 0.9949001669883728, 0.002296410035341978]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/2118.hdf5
2,1,"[0.03872424736618996, 0.5198337435722351, 0.4414420425891876]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/619.hdf5
1,1,"[0.0279324222356081, 0.9192141890525818, 0.052853409200906754]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/2701.hdf5
0,0,"[0.9559540748596191, 0.043715737760066986, 0.00033011625055223703]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3436.hdf5
0,0,"[0.6562878489494324, 0.009059937670826912, 0.33465221524238586]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/4148.hdf5
1,1,"[0.014607821591198444, 0.9853399395942688, 5.220887396717444e-05]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/1294.hdf5
2,2,"[0.07994581758975983, 0.00022292470384854823, 0.9198312163352966]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/5432.hdf5
0,0,"[0.9794329404830933, 0.020566022023558617, 1.027038820211601e-06]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3841.hdf5
1,2,"[0.0013734318781644106, 0.0360986590385437, 0.9625279307365417]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/2436.hdf5
